Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
201700000140,17,10,20,1500,1,1,1,1.0,1.0,59571,M,5017554.0,353517.0,59
201700000141,17,11,10,1900,5,2,3,1.0,3.0,59571,M,5019414.0,350043.0,59
201700000142,17,3,21,2100,5,2,1,1.0,5.0,59224,M,5026574.0,321267.0,59
201700000143,17,5,10,1950,2,2,1,1.0,1.0,59336,M,5027662.0,304221.0,59
201700000144,17,10,13,115,3,1,6,1.0,7.0,59263,M,5032605.0,310880.0,59
201700000145,17,12,9,923,1,1,9,4.0,1.0,59214,M,5029716.0,307059.0,59
201700000146,17,1,27,1840,5,2,3,1.0,1.0,59158,M,5045356.0,320169.0,59
201700000147,17,2,11,830,1,2,1,8.0,7.0,59449,M,5048174.0,325315.0,59
201700000148,17,3,26,1930,1,1,1,1.0,7.0,59158,M,5044935.0,321000.0,59
201700000149,17,6,18,730,1,2,1,1.0,6.0,59435,M,5049602.0,323215.0,59
201700000150,17,10,23,1015,1,1,1,1.0,2.0,59158,M,5046465.0,321748.0,59
201700000151,17,11,29,830,1,2,3,3.0,3.0,59158,M,5045645.0,320488.0,59
201700000152,17,3,18,710,2,2,1,2.0,6.0,59076,M,5033273.0,397316.0,59
201700000153,17,4,16,2130,3,1,1,1.0,7.0,59232,M,5030064.0,372368.0,59
201700000154,17,6,7,2315,5,2,3,1.0,3.0,59053,M,5029629.0,379684.0,59
201700000155,17,6,14,1700,1,1,1,1.0,7.0,59070,M,5028514.0,374970.0,59
201700000156,17,7,9,630,1,2,1,7.0,6.0,59618,M,5032286.0,404692.0,59
201700000157,17,7,10,110,5,2,1,1.0,6.0,59053,M,5029821.0,380201.0,59
201700000158,17,8,24,1430,1,1,2,1.0,2.0,59441,M,5027802.0,376543.0,59
201700000159,17,8,29,2120,3,1,1,1.0,1.0,59283,M,5025543.0,384937.0,59
201700000160,17,10,4,545,3,2,1,8.0,6.0,59357,M,5029511.0,388593.0,59
201700000161,17,10,23,1745,1,1,4,2.0,7.0,59617,M,5024909.0,384894.0,59
201700000162,17,5,15,1930,1,2,1,1.0,2.0,59381,M,5029150.0,359078.0,59
201700000163,17,5,28,1455,1,1,4,1.0,2.0,59363,M,5021423.0,367437.0,59
201700000164,17,7,4,1925,1,2,1,1.0,1.0,59481,M,5025066.0,362397.0,59
201700000165,17,9,11,500,5,2,1,6.0,3.0,59363,M,5022313.0,364237.0,59
201700000166,17,4,4,1739,1,1,1,1.0,2.0,62415,M,5032971.0,264685.0,62
201700000167,17,3,5,1050,1,1,1,3.0,6.0,62867,M,,,62
201700000168,17,8,5,545,2,1,1,1.0,2.0,62894,M,,,62
201700000169,17,9,13,1340,1,1,9,6.0,6.0,62894,M,,,62
201700000170,17,10,17,1945,3,1,1,1.0,6.0,62894,M,,,62
201700000171,17,11,16,800,2,1,9,8.0,4.0,62758,M,,,62
201700000172,17,12,1,1638,2,1,1,4.0,4.0,62125,M,,,62
201700000173,17,1,18,2115,3,1,9,9.0,6.0,62369,M,5032845.0,288610.0,62
201700000174,17,1,24,400,5,2,1,5.0,6.0,62810,M,5034993.0,279920.0,62
201700000175,17,5,9,1545,1,2,1,1.0,3.0,62324,M,5035777.0,282216.0,62
201700000176,17,6,8,1725,1,1,1,1.0,4.0,62810,M,5034325.0,278348.0,62
201700000177,17,6,18,30,5,2,1,1.0,3.0,62371,M,5039730.0,277246.0,62
201700000178,17,7,9,1815,1,2,2,1.0,3.0,62861,M,5037759.0,281624.0,62
201700000179,17,8,29,912,1,2,1,1.0,6.0,62801,M,5038924.0,274248.0,62
201700000180,17,11,8,1515,1,1,1,1.0,7.0,62369,M,5033182.0,287853.0,62
201700000181,17,11,18,1135,1,2,1,1.0,1.0,62861,M,5037420.0,283707.0,62
201700000182,17,3,1,1645,1,1,1,2.0,6.0,62128,M,5031607.0,292816.0,62
201700000183,17,3,14,1300,1,1,6,1.0,7.0,62355,M,5033296.0,292009.0,62
201700000184,17,3,24,1830,1,1,1,1.0,7.0,62355,M,5032071.0,293056.0,62
201700000185,17,4,10,1700,1,2,2,1.0,1.0,62056,M,5082405.0,159301.0,62
201700000186,17,4,11,2155,5,2,1,1.0,6.0,62711,M,5080722.0,172602.0,62
201700000187,17,10,12,1115,1,1,2,1.0,3.0,62889,M,5076373.0,170683.0,62
201700000188,17,2,2,1830,5,2,1,3.0,6.0,62603,M,5062826.0,164582.0,62
201700000189,17,9,30,1250,1,1,6,1.0,6.0,62235,M,5066539.0,164080.0,62
201700000190,17,10,15,1500,1,2,2,1.0,3.0,62604,M,5063095.0,159713.0,62
201700000191,17,12,2,2115,5,2,1,9.0,5.0,62300,M,5067710.0,157002.0,62
201700000192,17,12,24,1630,2,2,1,2.0,2.0,62746,M,5067541.0,163106.0,62
201700000193,17,2,5,1315,1,2,1,2.0,6.0,62318,M,5051036.0,165280.0,62
201700000194,17,6,4,2355,3,1,1,1.0,6.0,62887,M,5058738.0,167765.0,62
201700000195,17,6,18,1020,1,1,1,1.0,6.0,62354,M,5056436.0,171346.0,62
201700000196,17,7,13,1730,1,2,3,1.0,3.0,62318,M,5051534.0,163439.0,62
201700000197,17,9,10,930,1,2,1,1.0,6.0,62201,M,5056414.0,161329.0,62
201700000198,17,1,13,1110,1,2,3,7.0,3.0,62014,M,5063695.0,240949.0,62
201700000199,17,1,21,1945,5,2,2,1.0,3.0,62014,M,5063906.0,240331.0,62
201700000200,17,1,31,1615,1,2,1,1.0,7.0,62014,M,5063564.0,240146.0,62
201700000201,17,3,24,1730,1,2,1,1.0,7.0,62543,M,5062657.0,230730.0,62
201700000202,17,3,24,1915,1,2,2,1.0,3.0,62721,M,5066435.0,233223.0,62
201700000203,17,3,25,1210,1,2,1,1.0,7.0,62543,M,5062945.0,232153.0,62
201700000204,17,6,11,1050,1,2,1,1.0,1.0,62288,M,5065938.0,227464.0,62
201700000205,17,7,13,800,1,2,2,1.0,3.0,62014,M,5064049.0,240337.0,62
201700000206,17,7,29,1405,1,2,6,2.0,6.0,62014,M,5063778.0,238883.0,62
201700000207,17,8,25,1700,1,1,1,1.0,6.0,62014,M,5063963.0,238100.0,62
201700000208,17,9,22,1800,1,1,1,1.0,2.0,62014,M,5065940.0,242314.0,62
201700000209,17,10,5,1255,1,2,9,1.0,6.0,62014,M,5063582.0,241084.0,62
201700000210,17,11,22,1025,1,2,3,7.0,3.0,62014,M,5063467.0,241285.0,62
201700000211,17,9,4,1712,1,2,1,1.0,1.0,80263,M,4969570.0,271364.0,80
201700000212,17,4,19,2010,1,1,1,1.0,1.0,80146,M,5012904.0,152504.0,80
201700000213,17,6,21,950,1,1,6,1.0,3.0,80182,M,5019949.0,155414.0,80
201700000214,17,7,15,230,5,2,1,1.0,6.0,80110,M,5015377.0,168109.0,80
201700000215,17,8,24,1755,1,1,2,7.0,3.0,80775,M,5007686.0,161028.0,80
201700000216,17,11,6,845,1,1,2,7.0,4.0,80597,M,5007689.0,160992.0,80
201700000217,17,1,25,1215,1,2,3,1.0,3.0,80615,M,5001843.0,268682.0,80
201700000218,17,2,18,150,3,1,1,5.0,1.0,80615,M,5001529.0,268083.0,80
201700000219,17,2,22,1850,5,2,9,2.0,6.0,80016,M,5000041.0,264951.0,80
201700000220,17,3,27,1750,1,2,1,7.0,3.0,80016,M,5000223.0,264994.0,80
201700000221,17,6,14,2050,1,2,3,1.0,1.0,80016,M,5000048.0,265013.0,80
201700000222,17,6,20,1815,1,2,9,7.0,3.0,80016,M,5000966.0,266951.0,80
201700000223,17,12,10,1030,1,1,1,4.0,6.0,80523,M,4996718.0,264480.0,80
201700000224,17,3,29,1830,1,1,1,1.0,7.0,02553,M,,,02
201700000225,17,5,21,1610,1,1,1,1.0,6.0,02186,M,,,02
201700000226,17,6,4,1900,1,2,3,1.0,3.0,02163,M,4897503.0,328229.0,02
201700000227,17,6,12,1830,1,1,3,1.0,3.0,02443,M,4904297.0,328656.0,02
201700000228,17,8,10,1920,1,1,1,8.0,7.0,02186,M,,,02
201700000229,17,9,26,645,2,1,1,2.0,7.0,02777,M,4887158.0,344809.0,02
201700000230,17,9,29,500,3,1,1,1.0,6.0,02443,M,4904330.0,326343.0,02
201700000231,17,11,9,2100,4,1,1,1.0,6.0,02505,M,4895346.0,343449.0,02
201700000232,17,11,22,1430,1,1,1,1.0,2.0,02555,M,4895023.0,332983.0,02
201700000233,17,1,11,2230,5,2,4,1.0,6.0,02381,M,4992744.0,408001.0,02
201700000234,17,1,20,2030,3,1,2,1.0,3.0,02574,M,4986159.0,400224.0,02
201700000235,17,1,30,1300,1,1,9,2.0,6.0,02544,M,,,02
201700000236,17,3,10,1740,1,1,2,1.0,1.0,02684,M,,,02
201700000237,17,4,3,45,3,1,9,1.0,6.0,02425,M,,,02
201700000238,17,5,2,1430,1,2,1,1.0,1.0,02495,M,,,02
201700000239,17,5,7,2240,3,1,1,1.0,6.0,02574,M,4987416.0,401599.0,02
201700000240,17,5,22,1325,1,2,1,1.0,6.0,02381,M,4992024.0,408417.0,02
201700000241,17,6,4,220,3,2,1,1.0,6.0,02831,M,4990496.0,421631.0,02
201700000242,17,6,4,2345,5,2,1,1.0,6.0,02381,M,4991351.0,407498.0,02
201700000243,17,6,18,1,3,1,1,1.0,6.0,02495,M,4995613.0,404150.0,02
201700000244,17,7,1,1800,1,1,1,1.0,7.0,02495,M,4998238.0,403931.0,02
201700000245,17,7,8,1305,1,1,1,1.0,3.0,02684,M,4989077.0,411960.0,02
201700000246,17,7,11,1623,1,1,2,1.0,3.0,02684,M,4989602.0,411110.0,02
201700000247,17,7,31,800,1,1,1,1.0,7.0,02130,M,4987105.0,410241.0,02
201700000248,17,8,7,1430,1,2,3,1.0,3.0,02495,M,4996052.0,405437.0,02
201700000249,17,8,13,345,3,2,1,8.0,6.0,02020,M,,,02
201700000250,17,10,13,1715,1,2,9,1.0,5.0,02381,M,4995294.0,411317.0,02
201700000251,17,11,13,1745,5,2,1,1.0,6.0,02684,M,4991829.0,413116.0,02
201700000252,17,11,22,1600,2,2,2,1.0,6.0,02381,M,4990960.0,409055.0,02
201700000253,17,2,3,1700,1,1,1,2.0,2.0,60169,M,4926407.0,175024.0,60
201700000254,17,5,9,730,1,1,2,1.0,1.0,60089,M,4922262.0,188494.0,60
201700000255,17,7,1,1620,1,2,1,1.0,6.0,60614,M,4918554.0,183778.0,60
201700000256,17,8,22,1155,1,2,3,7.0,2.0,60211,M,4931688.0,177451.0,60
201700000257,17,11,9,1830,3,1,1,2.0,6.0,60420,M,4922088.0,179852.0,60
201700000258,17,11,3,615,2,1,1,1.0,1.0,60090,M,4916719.0,188409.0,60
201700000259,17,1,21,2040,5,2,1,1.0,6.0,60504,M,4935259.0,217954.0,60
201700000260,17,1,26,1845,3,1,2,1.0,1.0,60065,M,4932330.0,222123.0,60
201700000261,17,2,4,1920,3,1,2,2.0,3.0,60462,M,4931696.0,220268.0,60
201700000262,17,2,22,745,1,1,1,1.0,5.0,60575,M,4928552.0,220763.0,60
201700000263,17,3,11,1625,1,2,3,1.0,3.0,60065,M,4935183.0,222955.0,60
201700000264,17,3,30,1650,1,1,1,1.0,4.0,60462,M,4931692.0,220273.0,60
201700000265,17,4,8,25,3,2,1,1.0,6.0,60065,M,4935147.0,222500.0,60
201700000266,17,4,21,48,3,1,1,1.0,6.0,60330,M,4928361.0,216923.0,60
201700000267,17,5,15,2100,2,2,2,1.0,6.0,60334,M,4926921.0,223653.0,60
201700000268,17,5,26,1910,1,1,9,7.0,3.0,60002,M,4936614.0,216093.0,60
201700000269,17,7,18,630,1,2,1,1.0,6.0,60462,M,4933160.0,219940.0,60
201700000270,17,9,27,1030,1,2,1,1.0,6.0,60575,M,4929459.0,218087.0,60
201700000271,17,10,8,2020,5,2,1,1.0,6.0,60462,M,4932159.0,220202.0,60
201700000272,17,11,1,910,1,1,1,1.0,6.0,60620,M,4932119.0,216632.0,60
201700000273,17,11,1,1750,1,1,2,1.0,2.0,60135,M,4930716.0,223834.0,60
201700000274,17,11,9,1950,3,1,1,2.0,7.0,60330,M,4929724.0,217365.0,60
201700000275,17,7,14,2120,2,1,1,7.0,4.0,60134,M,4931816.0,243715.0,60
201700000276,17,8,2,1730,1,1,1,1.0,2.0,60120,M,4932412.0,240103.0,60
201700000277,17,8,6,1000,1,1,1,1.0,2.0,60524,M,4933387.0,243422.0,60
201700000278,17,9,16,1915,2,1,9,8.0,3.0,60409,M,4928714.0,247018.0,60
201700000279,17,9,24,1015,1,2,2,1.0,6.0,60360,M,4933108.0,245674.0,60
201700000280,17,11,11,1500,1,1,1,3.0,3.0,60409,M,4928647.0,246877.0,60
201700000281,17,11,10,2030,3,1,1,2.0,6.0,60562,M,4935682.0,254859.0,60
201700000282,17,11,14,1120,1,2,1,1.0,2.0,60360,M,4932838.0,246215.0,60
201700000283,17,5,5,840,1,2,1,1.0,6.0,60439,M,4932063.0,232022.0,60
201700000284,17,5,20,905,1,1,9,1.0,3.0,60116,M,4931342.0,233541.0,60
201700000285,17,7,4,515,2,1,1,1.0,6.0,60439,M,4931651.0,229111.0,60
201700000286,17,8,18,1115,1,2,1,8.0,7.0,60439,M,4932467.0,231508.0,60
201700000287,17,11,8,1750,3,1,9,1.0,2.0,60116,M,4931584.0,236625.0,60
201700000288,17,11,16,1755,3,1,1,1.0,2.0,60439,M,4932847.0,230347.0,60
201700000289,17,12,16,1802,5,2,6,1.0,3.0,60015,M,4932060.0,232933.0,60
201700000290,17,1,4,1809,3,1,3,2.0,1.0,60338,M,4934686.0,277671.0,60
201700000291,17,1,25,830,2,1,1,1.0,5.0,60326,M,4939829.0,273351.0,60
201700000292,17,2,21,1530,1,1,1,1.0,6.0,60369,M,4934788.0,269996.0,60
201700000293,17,3,30,2120,5,2,1,1.0,2.0,60674,M,4939036.0,294253.0,60
201700000294,17,7,1,850,1,1,1,3.0,6.0,60491,M,4935508.0,297410.0,60
201700000295,17,9,16,1600,1,2,5,2.0,3.0,60338,M,4935934.0,278789.0,60
201700000296,17,11,7,1730,2,2,1,1.0,6.0,60338,M,4935675.0,278818.0,60
201700000297,17,2,5,640,5,2,9,1.0,2.0,57323,M,4940157.0,615919.0,57
201700000298,17,6,6,810,1,1,4,3.0,2.0,57574,M,4948694.0,619135.0,57
201700000299,17,8,5,1845,1,1,1,1.0,3.0,57214,M,4944513.0,626126.0,57
201700000300,17,8,10,1055,1,1,1,1.0,5.0,57574,M,4947992.0,618947.0,57
201700000301,17,10,14,1815,1,1,1,7.0,1.0,57588,M,4946561.0,623633.0,57
201700000302,17,11,4,530,5,2,1,1.0,3.0,57323,M,4940053.0,616026.0,57
201700000303,17,1,6,745,3,1,1,1.0,5.0,60138,M,4921387.0,260473.0,60
201700000304,17,4,20,1700,1,1,1,1.0,7.0,60612,M,4920884.0,260854.0,60
201700000305,17,6,10,1925,1,2,1,1.0,1.0,60612,M,4920396.0,258041.0,60
201700000306,17,7,16,1756,1,2,1,1.0,6.0,60612,M,4920565.0,258822.0,60
201700000307,17,7,14,2355,5,2,2,1.0,3.0,60612,M,4920212.0,258150.0,60
