Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
200800000068,8,1,8,1400,1,1,1,1,6,64160,M,4339000.0,-138800.0,64
200800000069,8,1,11,1930,3,1,1,2,1,64391,M,4328600.0,-80300.0,64
200800000070,8,1,11,730,3,1,9,6,6,64155,M,0.0,0.0,64
200800000071,8,1,28,1130,1,1,1,1,7,64124,M,0.0,0.0,64
200800000072,8,1,5,1045,1,2,1,1,6,64430,M,4349300.0,-77200.0,64
200800000073,8,1,23,1700,1,1,1,7,6,64499,M,,,64
200800000074,8,1,6,945,1,1,1,8,6,86100,M,0.0,0.0,86
200800000075,8,1,15,1230,1,1,1,6,3,86102,M,0.0,0.0,86
200800000076,8,1,21,1515,1,1,1,1,6,86002,M,4675700.0,17100.0,86
200800000077,8,1,4,800,2,1,1,2,7,86178,M,4647600.0,44500.0,86
200800000078,8,1,6,1615,1,1,1,8,3,86097,M,0.0,0.0,86
200800000079,8,1,7,1715,1,1,1,1,3,86263,M,4653500.0,35400.0,86
200800000080,8,1,12,845,1,1,1,1,1,86221,M,0.0,0.0,86
200800000081,8,1,25,2100,3,2,1,1,1,86096,M,0.0,0.0,86
200800000082,8,1,1,1845,3,1,1,8,6,86137,M,4699700.0,9200.0,86
200800000083,8,1,13,230,4,2,1,1,6,86137,M,4701600.0,8200.0,86
200800000084,8,1,16,1130,1,1,1,8,3,86075,M,0.0,0.0,86
200800000085,8,1,6,545,3,1,1,8,6,86120,M,4629000.0,85200.0,86
200800000086,8,1,15,845,1,2,1,3,4,86078,M,0.0,0.0,86
200800000087,8,1,24,1430,1,1,1,1,7,86138,M,4618200.0,78300.0,86
200800000088,8,1,26,230,3,1,1,1,6,86289,M,4619600.0,63800.0,86
200800000089,8,1,22,1945,3,1,1,1,1,16073,M,0.0,0.0,16
200800000090,8,1,18,2015,5,2,1,1,6,16217,M,0.0,0.0,16
200800000091,8,1,4,830,1,1,1,1,7,16276,M,0.0,0.0,16
200800000092,8,1,21,800,2,2,6,1,3,16028,M,0.0,0.0,16
200800000093,8,1,24,1530,1,1,1,1,7,16242,M,0.0,0.0,16
200800000094,8,1,16,1045,1,1,2,2,3,16107,M,0.0,0.0,16
200800000095,8,1,9,945,2,2,6,2,3,17094,M,0.0,0.0,17
200800000096,8,1,13,1345,2,1,1,5,6,17108,M,0.0,0.0,17
200800000097,8,1,18,1700,1,1,1,2,5,17362,M,4539300.0,-58300.0,17
200800000098,8,1,20,1530,1,2,1,1,3,17210,M,0.0,0.0,17
200800000099,8,1,17,1500,1,1,1,3,1,17279,M,0.0,0.0,17
200800000100,8,1,25,630,3,1,1,1,6,17241,M,4519300.0,-15500.0,17
200800000101,8,1,5,830,2,2,1,1,1,17093,M,0.0,0.0,17
200800000102,8,1,23,1900,3,1,1,5,7,17093,M,0.0,0.0,17
200800000103,8,1,1,1545,1,1,1,7,1,17346,M,0.0,0.0,17
200800000104,8,1,2,1215,1,1,1,1,1,17353,M,0.0,0.0,17
200800000105,8,1,1,145,3,1,1,5,1,17166,M,4610400.0,-88100.0,17
200800000106,8,1,2,2300,5,2,1,1,6,17434,M,0.0,0.0,17
200800000107,8,1,16,1515,3,1,1,1,6,17447,M,0.0,0.0,17
200800000108,8,1,18,900,1,1,2,2,3,17080,M,4610900.0,-81700.0,17
200800000109,8,1,26,230,3,1,1,9,5,17003,M,4610800.0,-94400.0,17
200800000110,8,1,28,1945,3,1,1,1,3,17080,M,0.0,0.0,17
200800000111,8,1,28,815,2,1,2,5,5,17152,M,0.0,0.0,17
200800000112,8,1,10,1345,1,1,1,1,1,17347,M,0.0,0.0,17
200800000113,8,1,15,1030,1,2,1,2,1,17397,M,4546200.0,-12300.0,17
200800000114,8,1,20,1715,1,1,1,1,1,17070,M,0.0,0.0,17
200800000115,8,1,14,845,1,1,1,1,1,79104,M,4649300.0,-43200.0,79
200800000116,8,1,25,2130,3,1,1,9,7,79281,M,4638700.0,-48700.0,79
200800000117,8,1,6,1615,1,1,1,2,6,79003,M,4629400.0,-44700.0,79
200800000118,8,1,28,745,1,2,1,1,3,79049,M,0.0,0.0,79
200800000119,8,1,14,1330,1,2,2,8,3,79062,M,4682200.0,-66600.0,79
200800000120,8,1,17,1900,3,1,1,1,1,79079,M,4693500.0,-75400.0,79
200800000121,8,1,26,1500,1,2,6,1,3,79195,M,0.0,0.0,79
200800000122,8,1,29,645,3,1,1,5,3,79210,M,4689800.0,-65600.0,79
200800000123,8,1,6,1430,1,2,1,3,6,79250,M,0.0,0.0,79
200800000124,8,1,9,1500,1,1,1,1,7,79061,M,0.0,0.0,79
200800000125,8,1,9,1800,5,2,1,1,3,79202,M,0.0,0.0,79
200800000126,8,1,19,145,3,1,1,8,6,79092,M,4650900.0,-17900.0,79
200800000127,8,1,3,1000,1,1,1,1,1,87107,M,4592800.0,116700.0,87
200800000128,8,1,20,1715,1,1,1,1,6,87002,M,0.0,0.0,87
200800000129,8,1,1,2300,3,1,1,9,7,87032,M,0.0,0.0,87
200800000130,8,1,10,1430,1,1,1,1,6,87154,M,0.0,0.0,87
200800000131,8,1,6,1145,1,1,1,2,6,87036,M,4570100.0,95300.0,87
200800000132,8,1,14,1300,1,1,1,1,6,87168,M,4573500.0,78100.0,87
