Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
201300000001,13,2,19,1715,1,2,1,1.0,3,59052,M,5051199.0,290046.0,59
201300000002,13,3,22,1815,1,1,1,1.0,6,59303,M,5057012.0,285665.0,59
201300000003,13,4,1,1600,1,1,1,1.0,1,59524,M,5057551.0,290108.0,59
201300000004,13,4,19,1330,1,2,1,1.0,7,59388,M,5055123.0,285591.0,59
201300000005,13,4,27,2015,1,2,1,1.0,6,59250,M,5058871.0,289037.0,59
201300000006,13,5,25,1645,1,1,1,1.0,3,59524,M,5057455.0,289941.0,59
201300000007,13,6,17,830,1,1,6,1.0,7,59653,M,5058432.0,290833.0,59
201300000008,13,7,3,130,4,2,1,3.0,6,59257,M,5060445.0,285308.0,59
201300000009,13,8,15,1930,1,1,1,1.0,2,59320,M,5056300.0,283800.0,59
201300000010,13,9,4,115,3,2,6,1.0,6,59051,M,5054131.0,281936.0,59
201300000011,13,12,7,945,1,2,1,1.0,6,59051,M,0.0,0.0,59
201300000012,13,4,11,815,1,1,1,2.0,6,59071,M,5047119.0,314086.0,59
201300000013,13,6,5,1545,1,1,1,1.0,3,59034,M,5054012.0,307284.0,59
201300000014,13,6,7,1815,1,1,1,1.0,3,59466,M,5052635.0,310415.0,59
201300000015,13,3,4,900,1,2,1,1.0,7,59592,M,5047170.0,306917.0,59
201300000016,13,5,11,1530,1,2,1,2.0,3,59592,M,0.0,0.0,59
201300000017,13,5,13,1800,1,2,3,1.0,3,59452,M,,,59
201300000018,13,6,17,2145,2,1,1,1.0,7,59630,M,5046821.0,302304.0,59
201300000019,13,7,21,715,1,2,1,1.0,6,59452,M,5045080.0,303743.0,59
201300000020,13,7,25,1915,1,2,9,1.0,5,59452,M,5045754.0,303307.0,59
201300000021,13,8,3,1000,1,2,1,1.0,7,59452,M,5046030.0,302200.0,59
201300000022,13,9,5,1745,1,2,1,1.0,7,59452,M,5045796.0,302752.0,59
201300000023,13,12,5,700,2,1,1,9.0,7,59592,M,5047946.0,307460.0,59
201300000024,13,5,8,1215,1,1,2,1.0,3,59130,M,5089681.0,223755.0,59
201300000025,13,5,3,1315,1,1,1,1.0,7,59663,M,5089935.0,248959.0,59
201300000026,13,7,15,1645,1,2,1,7.0,6,59210,M,5088696.0,243254.0,59
201300000027,13,9,1,1100,1,1,1,1.0,1,59089,M,5084681.0,233245.0,59
201300000028,13,1,3,1930,3,1,1,2.0,4,59416,M,5070614.0,252580.0,59
201300000029,13,1,16,1830,5,2,1,4.0,6,59634,M,5072975.0,247554.0,59
201300000030,13,3,20,1730,1,1,1,1.0,6,59416,M,5070596.0,252565.0,59
201300000031,13,3,27,2045,3,1,1,1.0,2,59416,M,5066329.0,252534.0,59
201300000032,13,4,14,915,1,1,1,1.0,6,59469,M,5074097.0,261988.0,59
201300000033,13,5,14,1415,1,2,1,1.0,6,59497,M,5073069.0,236252.0,59
201300000034,13,5,18,1630,1,1,1,1.0,6,59084,M,5069768.0,246349.0,59
201300000035,13,6,4,1015,1,1,1,1.0,6,59497,M,5071759.0,237675.0,59
201300000036,13,6,16,200,3,1,1,1.0,7,59084,M,5068474.0,237396.0,59
201300000037,13,6,30,1915,1,1,1,1.0,5,59120,M,5075451.0,263612.0,59
201300000038,13,8,13,1730,1,1,1,1.0,1,59084,M,5070210.0,242089.0,59
201300000039,13,10,25,730,2,1,1,2.0,2,59308,M,5074426.0,252601.0,59
201300000040,13,6,30,1600,1,1,1,1.0,3,59401,M,5076390.0,266835.0,59
201300000041,13,2,13,730,2,1,1,1.0,3,59581,M,5069908.0,276821.0,59
201300000042,13,2,15,1730,2,2,1,1.0,3,59268,M,5063785.0,271914.0,59
201300000043,13,7,7,1100,1,1,1,1.0,7,59581,M,5067441.0,275230.0,59
201300000044,13,7,30,1900,1,1,1,2.0,5,59268,M,5062061.0,274462.0,59
201300000045,13,8,25,1615,1,2,3,7.0,3,59212,M,5064343.0,272985.0,59
201300000046,13,10,24,1915,3,1,1,2.0,3,59581,M,5069292.0,275595.0,59
201300000047,13,11,9,1100,1,1,1,1.0,1,59180,M,5069183.0,267081.0,59
201300000048,13,6,11,1700,1,1,1,1.0,7,59423,M,5067544.0,265633.0,59
201300000049,13,9,2,1800,1,1,1,1.0,1,59400,M,5064278.0,267879.0,59
201300000050,13,10,4,800,1,2,1,1.0,1,59400,M,5063939.0,263502.0,59
201300000051,13,11,4,1845,5,2,1,1.0,6,59400,M,5064288.0,263754.0,59
201300000052,13,1,12,1045,1,1,1,1.0,6,59454,M,5077807.0,245827.0,59
201300000053,13,1,24,445,3,1,1,9.0,6,59262,M,5081350.0,266609.0,59
201300000054,13,3,10,1700,2,1,1,2.0,6,59135,M,5080074.0,247242.0,59
201300000055,13,3,11,1700,1,2,6,4.0,6,59546,M,5077412.0,256235.0,59
201300000056,13,5,12,1600,1,2,1,1.0,7,59135,M,5079363.0,248167.0,59
201300000057,13,6,6,1030,1,1,1,1.0,7,59135,M,5080071.0,247129.0,59
201300000058,13,6,9,2330,3,1,1,1.0,6,59189,M,5077624.0,257814.0,59
201300000059,13,6,29,1400,1,1,1,1.0,7,59436,M,5080470.0,240803.0,59
201300000060,13,8,3,1530,1,1,1,1.0,3,59318,M,5086173.0,257090.0,59
201300000061,13,8,4,845,1,1,6,1.0,7,59580,M,5081154.0,261393.0,59
201300000062,13,8,21,1000,1,1,1,1.0,3,59546,M,5078438.0,256454.0,59
201300000063,13,8,21,1945,1,1,1,1.0,6,59587,M,5080333.0,257769.0,59
201300000064,13,9,27,1900,1,2,1,1.0,1,59135,M,5080217.0,247908.0,59
201300000065,13,1,8,2100,5,2,1,1.0,6,59660,M,5063285.0,325205.0,59
201300000066,13,3,15,1415,1,1,1,8.0,1,59044,M,5059635.0,323009.0,59
201300000067,13,4,12,1545,1,2,1,1.0,1,59660,M,5062940.0,323795.0,59
201300000068,13,6,12,1815,1,2,1,1.0,1,59602,M,5060966.0,318216.0,59
201300000069,13,7,21,2130,2,2,1,1.0,7,59660,M,5063159.0,323545.0,59
201300000070,13,4,28,1730,1,1,1,1.0,6,59168,M,5056147.0,322013.0,59
201300000071,13,5,31,1345,1,1,1,1.0,1,59523,M,5058999.0,315599.0,59
201300000072,13,8,9,1745,1,1,1,7.0,7,59258,M,5053692.0,322138.0,59
201300000073,13,8,29,1845,1,1,1,1.0,1,59168,M,5054257.0,320943.0,59
201300000074,13,11,26,830,2,2,1,8.0,3,59258,M,0.0,0.0,59
201300000075,13,5,16,815,1,1,1,2.0,3,59611,M,5067859.0,301107.0,59
201300000076,13,6,26,1615,5,1,1,1.0,6,59611,M,5066472.0,300977.0,59
201300000077,13,12,3,2000,3,1,1,5.0,1,59252,M,0.0,0.0,59
201300000078,13,12,25,1300,1,1,1,1.0,3,59173,M,5073500.0,295000.0,59
