Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
201000000051,10,4,20,1200,1,1,1,1.0,3.0,59581,M,5066600.0,276200.0,59
201000000052,10,6,2,1530,1,2,1,1.0,1.0,59581,M,5070500.0,276500.0,59
201000000053,10,7,19,1430,1,1,1,1.0,1.0,59581,M,0.0,0.0,59
201000000054,10,9,5,2115,5,2,1,1.0,6.0,59212,M,0.0,0.0,59
201000000055,10,9,11,1645,1,1,1,1.0,6.0,59212,M,0.0,0.0,59
201000000056,10,10,12,1900,2,1,1,1.0,4.0,59268,M,0.0,0.0,59
201000000057,10,11,27,1100,1,1,1,1.0,1.0,59581,M,0.0,0.0,59
201000000058,10,3,10,1715,1,2,1,1.0,6.0,59423,M,5066000.0,266300.0,59
201000000059,10,5,15,1700,1,2,1,1.0,1.0,59615,M,5070200.0,264400.0,59
201000000060,10,6,3,2115,1,1,1,1.0,1.0,59416,M,5071300.0,248900.0,59
201000000061,10,8,22,530,3,1,1,1.0,6.0,59423,M,0.0,0.0,59
201000000062,10,12,17,2045,5,2,1,9.0,6.0,59615,M,0.0,0.0,59
201000000063,10,3,2,1230,1,1,1,1.0,3.0,59536,M,5079100.0,252500.0,59
201000000064,10,3,27,1530,1,2,8,1.0,1.0,59454,M,5079100.0,246200.0,59
201000000065,10,4,16,1845,1,1,1,1.0,3.0,59189,M,5077100.0,258300.0,59
201000000066,10,6,14,1600,1,1,2,1.0,3.0,59662,M,5083200.0,254000.0,59
201000000067,10,7,6,1945,1,1,1,1.0,3.0,59436,M,5080900.0,239400.0,59
201000000068,10,8,20,2000,1,1,1,1.0,2.0,59436,M,5080800.0,240300.0,59
201000000069,10,8,21,1815,1,2,1,1.0,1.0,59580,M,5080800.0,258400.0,59
201000000070,10,8,20,945,1,1,1,1.0,3.0,59135,M,5081300.0,248800.0,59
201000000071,10,9,18,2100,3,1,1,1.0,6.0,59282,M,5082700.0,248000.0,59
201000000072,10,9,23,200,3,1,1,1.0,7.0,59516,M,5083100.0,235900.0,59
201000000073,10,10,3,1600,1,1,1,1.0,1.0,59587,M,0.0,0.0,59
201000000074,10,10,10,1745,1,1,2,1.0,3.0,59318,M,5087400.0,257300.0,59
201000000075,10,10,20,1230,1,1,1,1.0,1.0,59580,M,5081300.0,256900.0,59
201000000076,10,11,6,945,1,1,1,1.0,5.0,59655,M,5081800.0,244600.0,59
201000000077,10,12,17,1430,1,2,1,4.0,6.0,59662,M,0.0,0.0,59
201000000078,10,12,28,1615,1,2,2,1.0,3.0,59580,M,5081000.0,244000.0,59
201000000079,10,1,16,630,5,2,1,8.0,6.0,59022,M,0.0,0.0,59
201000000080,10,1,20,2030,5,2,1,1.0,1.0,59123,M,0.0,0.0,59
201000000081,10,4,6,1000,1,2,1,7.0,6.0,59044,M,0.0,0.0,59
201000000082,10,9,4,200,5,2,1,1.0,7.0,59275,M,5059500.0,321100.0,59
201000000083,10,5,23,100,4,1,1,1.0,1.0,59419,M,5053100.0,328500.0,59
201000000084,10,10,29,1645,2,2,1,1.0,6.0,59523,M,5058800.0,316900.0,59
201000000085,10,4,22,930,1,2,2,1.0,1.0,59482,M,5071400.0,299800.0,59
201000000086,10,5,24,1800,1,1,1,1.0,6.0,59482,M,0.0,0.0,59
201000000087,10,9,29,2100,2,1,1,2.0,6.0,59482,M,5072500.0,302600.0,59
201000000088,10,2,2,845,1,2,1,2.0,1.0,59610,M,5027100.0,347100.0,59
201000000089,10,4,28,1545,1,1,1,1.0,7.0,59166,M,5033000.0,359300.0,59
201000000090,10,5,20,1230,1,1,1,1.0,6.0,59166,M,5032900.0,359500.0,59
201000000091,10,7,17,1945,1,1,3,1.0,1.0,59221,M,5031200.0,351700.0,59
201000000092,10,2,20,2100,5,2,1,4.0,1.0,59092,M,0.0,0.0,59
201000000093,10,10,3,915,1,2,1,1.0,6.0,59092,M,0.0,0.0,59
201000000094,10,2,24,1500,1,2,1,1.0,6.0,59418,M,0.0,0.0,59
201000000095,10,3,3,930,5,2,1,1.0,6.0,59301,M,0.0,0.0,59
201000000096,10,3,25,1945,4,2,1,3.0,6.0,59301,M,5048100.0,352300.0,59
201000000097,10,3,31,745,1,1,1,1.0,1.0,59554,M,5045600.0,332000.0,59
201000000098,10,6,21,2300,5,2,1,1.0,6.0,59393,M,5050600.0,343300.0,59
201000000099,10,1,22,715,3,1,1,8.0,2.0,59050,M,5013400.0,393800.0,59
201000000100,10,3,5,1415,1,2,1,1.0,3.0,59036,M,5012700.0,393300.0,59
201000000101,10,3,14,1615,1,1,1,1.0,6.0,59534,M,0.0,0.0,59
201000000102,10,4,3,1300,1,2,1,1.0,1.0,59036,M,5012100.0,393400.0,59
201000000103,10,4,11,15,5,1,1,1.0,1.0,59050,M,5015700.0,395400.0,59
201000000104,10,5,31,915,1,1,1,1.0,5.0,59035,M,0.0,0.0,59
201000000105,10,6,3,2000,1,2,1,1.0,3.0,59036,M,5013000.0,393300.0,59
201000000106,10,7,2,1400,1,2,1,1.0,6.0,59036,M,5012900.0,393600.0,59
201000000107,10,7,22,1415,1,2,1,1.0,6.0,59036,M,5013100.0,392900.0,59
201000000108,10,9,14,1515,1,1,1,1.0,1.0,59333,M,5005500.0,393000.0,59
201000000109,10,10,15,1300,1,2,1,1.0,6.0,59036,M,0.0,0.0,59
201000000110,10,1,31,1200,1,2,1,1.0,3.0,59331,M,0.0,0.0,59
201000000111,10,2,21,2015,3,1,1,1.0,7.0,59503,M,0.0,0.0,59
201000000112,10,5,9,800,1,1,1,5.0,6.0,59099,M,0.0,0.0,59
201000000113,10,6,25,1000,1,2,1,1.0,1.0,59331,M,0.0,0.0,59
201000000114,10,7,16,1745,1,1,1,1.0,3.0,59474,M,0.0,0.0,59
201000000115,10,8,19,1100,1,2,1,7.0,1.0,59242,M,0.0,0.0,59
201000000116,10,8,21,1600,1,2,1,1.0,1.0,59331,M,0.0,0.0,59
201000000117,10,9,5,1130,1,2,1,1.0,3.0,59099,M,0.0,0.0,59
201000000118,10,10,6,2245,3,1,1,2.0,6.0,59223,M,0.0,0.0,59
201000000119,10,11,22,1500,1,1,1,1.0,2.0,59384,M,0.0,0.0,59
201000000120,10,1,14,815,3,1,1,1.0,6.0,59226,M,5015700.0,406900.0,59
201000000121,10,2,27,2245,4,1,1,2.0,7.0,59229,M,5006700.0,404100.0,59
201000000122,10,3,28,530,5,2,1,1.0,7.0,59012,M,4999700.0,411400.0,59
201000000123,10,4,5,600,1,2,1,9.0,6.0,59012,M,4999700.0,410299.0,59
201000000124,10,6,3,1400,1,1,1,1.0,6.0,59601,M,5006200.0,412300.0,59
201000000125,10,8,1,2330,3,1,1,1.0,6.0,59226,M,0.0,0.0,59
201000000126,10,9,20,630,2,1,1,1.0,6.0,59045,M,5005000.0,417999.0,59
201000000127,10,9,21,2100,3,1,1,1.0,7.0,59218,M,0.0,0.0,59
201000000128,10,10,9,1045,1,2,1,7.0,3.0,59525,M,0.0,0.0,59
201000000129,10,1,8,730,3,2,1,9.0,1.0,59048,M,5024400.0,324800.0,59
201000000130,10,2,17,845,1,1,9,1.0,3.0,59023,M,0.0,0.0,59
201000000131,10,7,21,345,3,1,2,1.0,1.0,59595,M,5020900.0,328400.0,59
201000000132,10,7,26,800,1,2,1,1.0,1.0,59322,M,5024000.0,332300.0,59
201000000133,10,8,19,915,1,2,9,1.0,7.0,59255,M,5026200.0,320300.0,59
201000000134,10,9,10,1330,1,1,8,1.0,6.0,59255,M,0.0,0.0,59
201000000135,10,9,21,1600,1,1,1,1.0,7.0,59001,M,0.0,0.0,59
201000000136,10,3,20,2000,2,1,1,2.0,7.0,59395,M,0.0,0.0,59
201000000137,10,3,28,1845,1,1,1,1.0,3.0,59136,M,0.0,0.0,59
201000000138,10,6,9,1015,1,1,1,2.0,3.0,59430,M,0.0,0.0,59
201000000139,10,7,7,845,1,2,1,7.0,6.0,59136,M,0.0,0.0,59
201000000140,10,7,10,1315,1,1,1,1.0,6.0,59450,M,0.0,0.0,59
201000000141,10,7,18,1545,1,1,1,1.0,1.0,59136,M,0.0,0.0,59
201000000142,10,9,26,1745,1,1,1,8.0,1.0,59055,M,0.0,0.0,59
201000000143,10,10,20,1315,1,1,1,1.0,3.0,59430,M,0.0,0.0,59
201000000144,10,12,14,2300,3,1,1,1.0,6.0,59055,M,0.0,0.0,59
201000000145,10,1,11,1730,5,2,1,2.0,6.0,59139,M,0.0,0.0,59
201000000146,10,1,16,1400,1,1,1,6.0,1.0,59139,M,5013100.0,342500.0,59
201000000147,10,4,8,1745,1,1,1,1.0,5.0,59139,M,5015100.0,342300.0,59
201000000148,10,4,18,1945,1,2,1,1.0,6.0,59139,M,0.0,0.0,59
201000000149,10,8,9,1700,1,2,1,1.0,3.0,59139,M,5012700.0,341100.0,59
201000000150,10,9,20,2200,5,1,1,1.0,6.0,59614,M,0.0,0.0,59
201000000151,10,9,22,1745,1,2,1,1.0,3.0,59139,M,0.0,0.0,59
201000000152,10,9,22,1630,1,2,1,1.0,1.0,59139,M,0.0,0.0,59
201000000153,10,10,6,1230,1,2,1,1.0,3.0,59139,M,0.0,0.0,59
201000000154,10,3,4,1630,1,2,1,1.0,1.0,59118,M,0.0,0.0,59
201000000155,10,5,27,1645,1,2,1,1.0,6.0,59209,M,5010500.0,331200.0,59
201000000156,10,6,10,1345,1,1,1,2.0,1.0,59118,M,0.0,0.0,59
201000000157,10,6,13,1445,1,1,1,1.0,3.0,59382,M,0.0,0.0,59
201000000158,10,7,14,1445,1,2,1,1.0,3.0,59311,M,0.0,0.0,59
201000000159,10,7,17,2230,2,2,1,1.0,1.0,59349,M,5010400.0,338400.0,59
201000000160,10,8,9,1830,1,2,1,1.0,3.0,59209,M,0.0,0.0,59
201000000161,10,10,2,1415,1,1,1,1.0,5.0,59311,M,5006900.0,348600.0,59
201000000162,10,12,13,900,1,2,1,1.0,6.0,59349,M,5010900.0,339100.0,59
201000000163,10,2,4,715,2,2,1,1.0,6.0,59161,M,0.0,0.0,59
201000000164,10,5,13,1715,1,1,1,1.0,3.0,59267,M,0.0,0.0,59
201000000165,10,9,7,1345,1,1,1,1.0,1.0,59520,M,5014200.0,324000.0,59
201000000166,10,12,13,900,1,1,1,1.0,6.0,59312,M,5004500.0,323500.0,59
201000000167,10,12,16,1700,5,2,1,2.0,6.0,59269,M,5006100.0,313200.0,59
201000000168,10,7,4,1800,1,1,1,1.0,1.0,59289,M,0.0,0.0,59
201000000169,10,7,17,2130,1,2,1,1.0,5.0,59289,M,5022300.0,348100.0,59
201000000170,10,1,14,1400,1,2,8,7.0,1.0,59015,M,0.0,0.0,59
201000000171,10,4,15,300,5,2,1,1.0,7.0,59263,M,0.0,0.0,59
201000000172,10,7,11,330,4,2,1,1.0,6.0,59126,M,0.0,0.0,59
201000000173,10,7,28,1445,1,2,1,1.0,3.0,59015,M,0.0,0.0,59
201000000174,10,8,13,1815,1,2,1,8.0,7.0,59513,M,0.0,0.0,59
201000000175,10,8,28,1545,1,1,1,1.0,1.0,59126,M,0.0,0.0,59
201000000176,10,9,3,900,1,2,1,1.0,7.0,59015,M,0.0,0.0,59
201000000177,10,9,28,1245,1,1,1,1.0,6.0,59409,M,0.0,0.0,59
201000000178,10,10,6,930,1,1,1,1.0,6.0,59126,M,0.0,0.0,59
201000000179,10,10,7,1430,1,1,2,1.0,3.0,59126,M,0.0,0.0,59
201000000180,10,2,6,2330,3,1,1,1.0,2.0,59435,M,5051000.0,326900.0,59
201000000181,10,3,4,630,2,2,1,1.0,2.0,59105,M,5045700.0,323900.0,59
201000000182,10,4,22,1145,1,1,1,1.0,6.0,59435,M,5048700.0,325700.0,59
201000000183,10,4,25,1530,1,2,9,1.0,6.0,59158,M,5045800.0,320000.0,59
201000000184,10,5,8,1230,1,2,1,1.0,7.0,59222,M,5045800.0,314300.0,59
201000000185,10,6,18,2315,5,1,1,1.0,6.0,59080,M,0.0,0.0,59
201000000186,10,10,15,815,1,1,1,1.0,1.0,59449,M,0.0,0.0,59
201000000187,10,10,23,1830,2,1,1,3.0,5.0,59449,M,5047000.0,322000.0,59
201000000188,10,12,13,1915,5,1,1,1.0,1.0,59449,M,0.0,0.0,59
201000000189,10,2,6,1500,1,2,1,1.0,1.0,59396,M,5027900.0,380100.0,59
201000000190,10,5,1,200,3,2,1,1.0,6.0,59310,M,0.0,0.0,59
201000000191,10,8,15,1445,1,1,1,3.0,6.0,59357,M,0.0,0.0,59
201000000192,10,9,9,1930,1,1,1,1.0,3.0,59190,M,5031100.0,399700.0,59
201000000193,10,12,6,100,3,1,1,4.0,7.0,59357,M,5029000.0,387800.0,59
201000000194,10,3,14,500,3,1,1,1.0,7.0,59251,M,0.0,0.0,59
201000000195,10,5,7,1545,1,2,1,1.0,6.0,59057,M,5024000.0,359500.0,59
201000000196,10,6,4,1815,1,2,1,1.0,3.0,59325,M,0.0,0.0,59
201000000197,10,6,7,1515,1,2,9,1.0,1.0,59481,M,0.0,0.0,59
201000000198,10,7,7,1215,1,1,1,1.0,1.0,59481,M,5024700.0,361100.0,59
201000000199,10,7,10,1100,1,1,1,1.0,6.0,59481,M,5024500.0,360800.0,59
201000000200,10,7,14,15,3,1,1,1.0,7.0,59518,M,0.0,0.0,59
201000000201,10,11,20,1400,1,1,1,1.0,3.0,59473,M,5029200.0,368000.0,59
201000000202,10,12,16,1115,1,1,1,8.0,2.0,59363,M,5020900.0,364000.0,59
201000000203,10,3,20,2045,5,2,1,1.0,6.0,59151,M,0.0,0.0,59
201000000204,10,4,18,445,3,2,1,1.0,6.0,59142,M,5026100.0,405100.0,59
201000000205,10,8,11,500,3,1,1,2.0,6.0,59151,M,0.0,0.0,59
201000000206,10,8,20,1430,1,2,1,1.0,3.0,59572,M,0.0,0.0,59
201000000207,10,9,16,1615,1,1,1,2.0,6.0,59169,M,5021600.0,401800.0,59
201000000208,10,9,28,2015,3,1,1,1.0,3.0,59058,M,0.0,0.0,59
201000000209,10,1,13,1515,1,1,1,8.0,3.0,62080,M,5010700.0,286800.0,62
201000000210,10,1,23,2115,3,1,1,2.0,6.0,62080,M,5011400.0,284800.0,62
201000000211,10,3,27,1515,1,1,1,1.0,1.0,62515,M,5001500.0,-201399.0,62
201000000212,10,7,24,1745,3,1,1,1.0,3.0,62876,M,5008800.0,280400.0,62
201000000213,10,9,5,345,5,2,1,1.0,6.0,62121,M,5013300.0,287500.0,62
201000000214,10,1,10,2345,3,1,1,4.0,6.0,62430,M,5015900.0,254100.0,62
201000000215,10,2,11,945,1,1,1,4.0,1.0,62074,M,5022900.0,260400.0,62
201000000216,10,3,9,1845,1,2,1,1.0,1.0,62097,M,5024400.0,265800.0,62
201000000217,10,3,15,500,3,1,1,1.0,6.0,62878,M,5028200.0,265500.0,62
201000000218,10,4,28,2000,1,1,1,1.0,6.0,62649,M,5017000.0,247000.0,62
201000000219,10,10,14,730,2,1,1,5.0,1.0,62779,M,5013000.0,241700.0,62
201000000220,10,11,19,1730,3,1,2,8.0,3.0,62030,M,5013000.0,239000.0,62
201000000221,10,12,4,800,2,1,1,1.0,6.0,62389,M,5019200.0,248800.0,62
201000000222,10,2,2,2215,3,1,1,1.0,7.0,62148,M,5038200.0,290600.0,62
201000000223,10,2,28,1015,1,2,1,2.0,7.0,62557,M,5032600.0,270100.0,62
201000000224,10,3,31,1645,1,1,1,6.0,5.0,62609,M,5034900.0,275200.0,62
201000000225,10,4,3,2330,5,2,1,1.0,6.0,62801,M,5039900.0,274800.0,62
201000000226,10,4,11,400,4,1,1,1.0,7.0,62861,M,5038500.0,280000.0,62
201000000227,10,5,5,1715,1,2,1,1.0,6.0,62001,M,0.0,0.0,62
201000000228,10,5,9,1615,1,1,1,1.0,6.0,62609,M,5036900.0,274500.0,62
201000000229,10,5,23,1245,1,1,1,1.0,7.0,62609,M,0.0,0.0,62
201000000230,10,6,5,1900,1,1,1,1.0,1.0,62801,M,5038800.0,273100.0,62
201000000231,10,8,28,2345,3,1,6,1.0,6.0,62810,M,5035600.0,278900.0,62
201000000232,10,10,22,900,1,2,2,1.0,3.0,62892,M,5038200.0,285200.0,62
201000000233,10,11,5,2330,3,1,1,2.0,6.0,62003,M,5039300.0,289500.0,62
201000000234,10,11,21,1945,5,2,1,1.0,3.0,62810,M,5036200.0,279100.0,62
201000000235,10,1,12,2045,3,1,1,1.0,5.0,62306,M,0.0,0.0,62
201000000236,10,1,15,1530,1,1,2,1.0,3.0,62817,M,0.0,0.0,62
201000000237,10,1,20,1115,1,1,1,1.0,6.0,62568,M,0.0,0.0,62
201000000238,10,6,5,530,2,1,1,1.0,6.0,62081,M,0.0,0.0,62
201000000239,10,6,16,745,1,1,1,1.0,3.0,62392,M,0.0,0.0,62
201000000240,10,6,20,545,2,2,1,2.0,6.0,62781,M,0.0,0.0,62
201000000241,10,8,15,1830,1,1,1,3.0,6.0,62839,M,0.0,0.0,62
201000000242,10,10,16,700,2,1,1,2.0,1.0,62611,M,0.0,0.0,62
201000000243,10,10,21,1230,1,2,1,1.0,1.0,62858,M,0.0,0.0,62
201000000244,10,3,8,2030,3,1,1,1.0,7.0,62825,M,5029600.0,302300.0,62
201000000245,10,3,14,1830,1,2,1,1.0,1.0,62128,M,5030800.0,295400.0,62
201000000246,10,3,18,1645,1,1,1,1.0,1.0,62680,M,5037600.0,299400.0,62
201000000247,10,9,1,2030,2,2,1,1.0,7.0,62865,M,5034200.0,298400.0,62
201000000248,10,12,27,1345,1,1,1,1.0,6.0,62240,M,5032500.0,305800.0,62
201000000249,10,3,5,1500,1,1,1,1.0,6.0,62900,M,0.0,0.0,62
201000000250,10,3,8,1845,2,1,1,1.0,5.0,62584,M,0.0,0.0,62
201000000251,10,5,31,900,1,2,1,2.0,1.0,62713,M,0.0,0.0,62
201000000252,10,7,6,1215,1,2,2,1.0,3.0,62473,M,0.0,0.0,62
201000000253,10,7,13,1600,1,2,2,1.0,1.0,62376,M,0.0,0.0,62
201000000254,10,8,15,630,1,1,1,1.0,3.0,62584,M,5058000.0,258000.0,62
201000000255,10,10,25,1400,1,1,1,1.0,1.0,62190,M,0.0,0.0,62
201000000256,10,10,27,1330,1,1,1,1.0,6.0,62750,M,5057600.0,241000.0,62
201000000257,10,11,30,1715,2,1,1,9.0,2.0,62162,M,5057800.0,243100.0,62
201000000258,10,11,30,1745,3,2,1,1.0,3.0,62564,M,5060800.0,240400.0,62
201000000259,10,2,6,1600,1,1,2,1.0,5.0,62338,M,0.0,0.0,62
201000000260,10,3,11,1700,1,1,4,1.0,1.0,62338,M,0.0,0.0,62
201000000261,10,10,3,1900,1,1,2,1.0,3.0,62338,M,5063000.0,282000.0,62
201000000262,10,10,15,1230,1,1,1,2.0,3.0,62338,M,5063600.0,280500.0,62
201000000263,10,1,7,1715,3,2,1,1.0,5.0,62075,M,0.0,0.0,62
201000000264,10,1,19,1630,1,1,1,1.0,1.0,62281,M,0.0,0.0,62
201000000265,10,3,11,1315,1,2,1,1.0,3.0,62448,M,5066900.0,168000.0,62
201000000266,10,3,20,130,3,2,1,1.0,6.0,62446,M,5066500.0,166400.0,62
201000000267,10,5,23,1845,1,1,1,1.0,6.0,62429,M,0.0,0.0,62
201000000268,10,9,2,1515,1,2,1,1.0,2.0,62789,M,0.0,0.0,62
201000000269,10,9,4,2000,1,2,3,1.0,3.0,62566,M,5067600.0,185000.0,62
201000000270,10,9,11,1530,1,1,1,1.0,1.0,62653,M,0.0,0.0,62
201000000271,10,9,22,1030,1,1,9,1.0,3.0,62896,M,5068700.0,175400.0,62
201000000272,10,10,14,715,3,1,3,1.0,1.0,62214,M,0.0,0.0,62
201000000273,10,11,7,1245,1,1,1,2.0,1.0,62075,M,0.0,0.0,62
201000000274,10,11,27,2145,5,2,1,1.0,7.0,62524,M,5066200.0,182700.0,62
201000000275,10,2,27,2230,3,1,1,8.0,7.0,62705,M,5081300.0,178300.0,62
201000000276,10,1,30,2300,3,2,1,9.0,1.0,62235,M,5064600.0,162300.0,62
201000000277,10,4,23,1445,1,2,1,1.0,1.0,62604,M,5063800.0,160900.0,62
201000000278,10,7,23,1645,1,2,1,1.0,6.0,62474,M,5067600.0,165900.0,62
201000000279,10,12,11,545,3,1,1,1.0,1.0,62746,M,5068700.0,161900.0,62
201000000280,10,7,20,2030,1,2,7,1.0,6.0,62397,M,0.0,0.0,62
201000000281,10,8,3,2015,2,1,1,1.0,1.0,62397,M,0.0,0.0,62
201000000282,10,7,13,1815,1,1,1,1.0,1.0,62443,M,0.0,0.0,62
201000000283,10,9,28,2000,5,2,1,1.0,1.0,62443,M,0.0,0.0,62
201000000284,10,11,25,1530,1,1,1,1.0,6.0,62443,M,0.0,0.0,62
201000000285,10,3,5,1400,1,1,1,1.0,1.0,62021,M,0.0,0.0,62
201000000286,10,3,25,330,3,1,6,1.0,7.0,62207,M,5044000.0,173800.0,62
201000000287,10,4,17,1645,1,2,1,1.0,3.0,62044,M,0.0,0.0,62
201000000288,10,5,4,1745,1,1,2,1.0,3.0,62207,M,5045500.0,174800.0,62
201000000289,10,5,16,1215,1,1,1,1.0,3.0,62870,M,0.0,0.0,62
201000000290,10,9,18,1500,1,1,2,1.0,3.0,62610,M,5048400.0,177400.0,62
201000000291,10,10,10,1715,1,1,4,1.0,1.0,62463,M,5057600.0,190600.0,62
201000000292,10,10,24,1515,1,2,1,1.0,1.0,62302,M,5058700.0,198400.0,62
201000000293,10,3,15,2130,3,1,1,1.0,1.0,62318,M,0.0,0.0,62
201000000294,10,8,7,1745,1,2,1,1.0,6.0,62318,M,0.0,0.0,62
201000000295,10,10,13,1300,1,1,1,1.0,6.0,62241,M,5055900.0,175600.0,62
201000000296,10,11,16,200,5,2,1,1.0,6.0,62318,M,5052500.0,164000.0,62
201000000297,10,1,31,1530,1,1,9,1.0,1.0,62843,M,5048600.0,218300.0,62
201000000298,10,2,8,730,3,1,1,2.0,6.0,62549,M,5036600.0,202400.0,62
201000000299,10,3,16,1230,1,1,1,1.0,6.0,62690,M,5030700.0,196400.0,62
201000000300,10,4,19,1215,1,1,1,1.0,6.0,62461,M,5039400.0,204900.0,62
201000000301,10,4,25,1630,1,2,1,7.0,6.0,62871,M,5043700.0,203500.0,62
201000000302,10,4,25,1500,1,1,9,1.0,6.0,62549,M,5036700.0,201100.0,62
201000000303,10,6,27,1845,1,1,1,1.0,3.0,62382,M,0.0,0.0,62
201000000304,10,7,1,2345,3,1,1,1.0,1.0,62549,M,0.0,0.0,62
201000000305,10,7,10,2030,1,1,1,1.0,6.0,62257,M,0.0,0.0,62
201000000306,10,7,10,1400,1,1,1,1.0,3.0,62743,M,0.0,0.0,62
201000000307,10,7,11,1615,1,2,1,1.0,2.0,62552,M,5041400.0,192300.0,62
201000000308,10,7,21,1800,1,1,2,3.0,3.0,62177,M,5043000.0,181700.0,62
201000000309,10,7,27,1030,1,2,1,1.0,2.0,62364,M,0.0,0.0,62
201000000310,10,8,21,800,1,2,1,1.0,2.0,62661,M,5038500.0,199400.0,62
201000000311,10,9,2,2345,3,2,1,1.0,7.0,62824,M,0.0,0.0,62
201000000312,10,9,9,1200,1,2,1,1.0,6.0,62549,M,0.0,0.0,62
201000000313,10,9,6,1300,1,2,1,1.0,3.0,62220,M,0.0,0.0,62
