Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
202000036147,20,7,3,10:30,1,2,1,1,3,2A271,M,"41,9545790","8,7979080",2A
202000036148,20,7,3,12:45,1,1,4,1,7,11205,M,"43,3318290","2,4062230",11
202000036149,20,7,3,18:10,1,1,1,1,7,55352,M,"48,6823760","5,1622870",55
202000036150,20,7,3,10:15,1,1,3,1,3,42097,M,"45,4886590","4,3295410",42
202000036151,20,7,3,07:15,3,1,1,1,7,34210,M,"43,5966930","3,5061750",34
202000036152,20,6,30,10:30,1,1,1,8,6,31324,M,"43,1972450","1,0354400",31
202000036153,20,7,3,08:30,1,1,2,1,3,72028,M,"47,7593710","0,4069230",72
202000036154,20,7,3,06:45,1,1,1,1,5,64018,M,"43,3352410"," -1,0482660",64
202000036155,20,7,3,02:00,5,1,1,8,7,64238,M,"43,2483230"," -0,0827780",64
202000036156,20,7,3,11:00,1,1,1,1,7,64037,M,"43,3378070"," -0,5188550",64
202000036157,20,7,2,16:00,1,1,1,1,6,27627,M,"49,1501210","0,5358840",27
202000036158,20,7,1,20:10,1,1,1,1,7,17248,M,"45,5184233"," -0,7559732",17
202000036159,20,7,2,07:30,1,1,1,1,5,97307,G,"4,8918560"," -52,3457120",973
202000036160,20,7,3,10:50,1,2,1,1,6,24091,M,"44,8003560","1,2037110",24
202000036161,20,7,3,15:35,1,1,1,1,3,01331,M,"46,1062680","5,4518800",01
202000036162,20,7,3,12:45,1,1,1,1,6,53267,M,"48,0513920"," -0,4614690",53
202000036163,20,7,2,08:10,1,2,5,1,-1,77327,M,"48,5618400","3,0133440",77
202000036164,20,7,2,16:30,1,2,1,1,2,69118,M,"45,5629670","4,8054460",69
202000036165,20,7,3,14:00,1,2,3,1,6,98811,C," -21,0831790","164,8768150",988
202000036166,20,6,29,11:45,1,2,3,1,3,97117,A,"16,3300050"," -61,3429141",971
202000036167,20,7,3,14:45,1,1,3,1,3,45191,M,"48,2660730","2,3679780",45
202000036168,20,6,27,18:40,1,2,1,1,7,77376,M,"48,9278070","2,7723630",77
202000036169,20,7,2,16:00,1,1,3,1,3,77360,M,"48,7300180","3,0013600",77
202000036170,20,6,29,20:30,1,2,2,1,3,84081,M,"43,9341050","4,9016400",84
202000036171,20,7,3,15:30,1,1,1,1,3,04128,M,"43,8485910","5,7178370",04
202000036172,20,7,3,21:40,5,2,3,1,1,04019,M,"44,3879240","6,6385720",04
202000036173,20,7,1,21:00,1,1,1,1,6,13096,M,"43,4922300","4,4391520",13
202000036174,20,7,1,14:30,1,2,6,1,1,13027,M,"43,8828000","4,8625070",13
202000036175,20,7,2,17:40,1,1,1,1,2,67127,M,"48,5732465","7,5390101",67
202000036176,20,7,1,19:15,1,1,1,1,3,54034,M,"48,7541230","5,9415440",54
202000036177,20,7,2,18:15,1,2,1,1,2,74018,M,"46,0889550","6,3527960",74
202000036178,20,7,3,00:45,3,1,1,3,7,73015,M,"45,3835253","6,5753650",73
202000036179,20,7,3,08:15,1,2,1,1,1,38540,M,"45,2734300","5,6151900",38
202000036180,20,3,4,18:00,1,2,6,1,3,44029,M,"47,2730110"," -1,3317280",44
202000036181,20,3,13,21:21,3,1,1,1,6,44023,M,"47,4216080"," -1,8440570",44
202000036182,20,3,15,14:45,1,1,2,1,3,36031,M,"46,9045420","1,4223700",36
202000036183,20,3,16,09:10,1,2,1,1,6,30112,M,"43,9121310","4,1946960",30
202000036184,20,3,17,16:20,1,1,1,1,4,97307,G,"4,7949040"," -52,3583940",973
202000036185,20,3,14,15:30,1,1,1,1,1,34255,M,"43,6851090","3,7970530",34
202000036186,20,3,16,21:20,3,1,1,1,2,68015,M,"47,7884790","7,4545670",68
202000036187,20,3,16,03:30,3,1,1,1,2,51454,M,"49,2255411","4,0606075",51
202000036188,20,3,16,16:35,1,2,4,1,6,29233,M,"47,8580830"," -3,5653910",29
202000036189,20,3,11,13:15,1,2,9,1,2,13041,M,"43,4529810","5,4524270",13
202000036190,20,3,16,22:45,3,1,1,1,6,26362,M,"44,9240270","4,8783160",26
202000036191,20,3,15,16:20,1,2,1,1,7,67205,M,"48,7026517","7,7946647",67
202000036192,20,3,15,16:50,1,2,1,1,6,73030,M,"45,5713190","5,9740250",73
202000036193,20,3,17,06:10,2,1,1,1,6,01202,M,"45,8799260","5,3375480",01
202000036194,20,3,16,08:10,1,2,1,1,3,22081,M,"48,4840450"," -2,6532410",22
202000036195,20,3,17,15:10,1,2,1,1,7,60045,M,"49,2249622","2,6620734",60
202000036196,20,3,16,08:05,1,1,1,1,7,13202,M,"43,3306300","5,3548300",13
202000036197,20,3,15,20:15,3,1,1,1,-1,78322,M,"48,7818900","2,1624800",78
202000036198,20,3,15,19:00,5,2,4,1,3,97611,Y," -12,7887300","45,2224200",976
202000036199,20,3,15,16:30,1,2,2,1,3,69387,M,"45,7487600","4,8369400",69
202000036200,20,3,15,16:40,1,2,1,1,3,69386,M,"45,7694800","4,8509800",69
202000036201,20,3,15,14:45,1,2,1,1,6,69034,M,"45,7859700","4,8315100",69
202000036202,20,3,15,07:00,2,2,1,1,6,69389,M,"45,7636000","4,7982000",69
202000036203,20,3,15,16:58,1,2,6,1,3,95268,M,"48,9716900","2,4021000",95
202000036204,20,3,15,05:45,5,2,6,1,3,95197,M,"48,9795998","2,3167546",95
202000036205,20,3,15,12:20,1,2,2,1,3,91434,M,"48,6524560","2,3525990",91
202000036206,20,3,13,14:25,1,2,3,1,5,83061,M,"43,4372750","6,7375106",83
202000036207,20,3,15,03:00,5,2,1,1,6,74012,M,"46,1920500","6,2521600",74
202000036208,20,3,14,21:30,5,2,3,1,-1,69266,M,"45,7646000","4,8908000",69
202000036209,20,3,15,12:55,1,2,1,1,-1,69092,M,"45,9807000","4,6646200",69
202000036210,20,3,13,18:00,1,2,1,1,4,69013,M,"46,0088769","4,7256710",69
202000036211,20,3,14,16:50,1,2,2,1,3,60159,M,"49,4189779","2,8243919",60
202000036212,20,3,15,14:00,1,2,2,1,3,35238,M,"48,1235300"," -1,6842900",35
202000036213,20,3,15,20:00,5,1,9,1,5,33013,M,"44,8686700"," -0,5026400",33
202000036214,20,3,15,17:10,1,2,2,1,3,27375,M,"49,2231000","1,1730000",27
202000036215,20,3,15,07:50,1,1,1,1,7,14304,M,"49,3720774","0,2237174",14
202000036216,20,3,15,23:00,5,2,1,1,7,13209,M,"43,2686600","5,4029800",13
202000036217,20,3,15,01:16,5,2,9,1,3,13047,M,"43,5097530","4,9812480",13
202000036218,20,3,15,03:08,3,2,1,1,7,06069,M,"43,6434800","6,9173900",06
202000036219,20,3,15,01:12,5,2,2,1,3,75105,M,"48,8513851","2,3431960",75
202000036220,20,3,14,23:48,5,2,1,1,6,75113,M,"48,8321370","2,3603890",75
202000036221,20,3,15,16:15,1,2,1,1,2,75120,M,"48,8597360","2,4096090",75
202000036222,20,3,15,21:00,5,2,3,1,3,75119,M,"48,8851730","2,3793700",75
202000036223,20,3,15,20:40,5,2,2,1,6,75116,M,"48,8414980","2,2638490",75
202000036224,20,3,15,00:50,5,2,2,1,6,75114,M,"48,8299100","2,3341870",75
202000036225,20,3,15,11:30,1,2,1,1,3,75111,M,"48,8534810","2,3705090",75
202000036226,20,3,15,07:00,5,2,1,1,7,94067,M,"48,8416858","2,4261203",94
202000036227,20,3,15,16:30,1,2,1,1,6,94078,M,"48,7374500","2,4525700",94
202000036228,20,3,15,16:50,1,2,2,1,1,94018,M,"48,8259200","2,4069100",94
202000036229,20,3,14,22:40,5,2,9,1,4,94071,M,"48,7633805","2,5360288",94
202000036230,20,3,15,18:15,1,2,1,1,3,93078,M,"48,9483923","2,5620112",93
202000036231,20,3,15,19:30,2,2,3,1,6,93059,M,"48,9552000","2,3613000",93
202000036232,20,3,15,15:10,1,2,1,7,1,93072,M,"48,9447929","2,3867521",93
202000036233,20,3,15,12:30,1,2,2,1,-1,93048,M,"48,8527800","2,4181000",93
202000036234,20,3,15,19:39,4,2,1,1,-1,93030,M,"48,9524812","2,4165446",93
202000036235,20,3,15,03:30,5,2,1,1,6,93057,M,"48,9048900","2,5105700",93
202000036236,20,3,15,13:50,1,2,6,1,2,93008,M,"48,9141470","2,4315575",93
202000036237,20,3,15,01:00,5,2,9,8,3,93007,M,"48,9398405","2,4655784",93
202000036238,20,3,15,10:35,1,2,3,1,3,92048,M,"48,8078000","2,2350000",92
202000036239,20,3,15,16:20,1,2,1,1,1,92009,M,"48,9107950","2,2584620",92
202000036240,20,3,15,16:08,1,2,4,1,3,92024,M,"48,9014000","2,3077000",92
202000036241,20,3,15,17:30,1,1,1,1,7,51295,M,"48,6934062","4,5087537",51
202000036242,20,3,15,21:20,3,1,1,1,6,01248,M,"45,9079870","4,9585680",01
202000036243,20,3,15,14:55,1,1,3,1,3,67362,M,"48,2486920","7,3551516",67
202000036244,20,3,15,17:30,1,1,1,1,3,63349,M,"45,9509330","2,8896830",63
202000036245,20,3,15,10:15,1,1,1,1,3,84071,M,"43,8475140","5,1236090",84
202000036246,20,3,15,15:25,1,2,1,1,7,71131,M,"46,8861954","5,0417274",71
202000036247,20,3,15,17:35,1,2,1,1,6,82115,M,"43,9702930","1,5836740",82
202000036248,20,3,14,14:55,1,2,3,1,3,32277,M,"43,4826840","0,8656850",32
202000036249,20,3,16,17:15,1,2,1,1,7,89462,M,"47,7380820","3,0885260",89
202000036250,20,3,15,19:15,2,1,1,1,7,63214,M,"45,6843173","3,1791942",63
202000036251,20,2,22,03:30,3,1,1,1,7,86082,M,"46,2959510","0,2491880",86
202000036252,20,3,16,12:45,1,2,1,1,4,68270,M,"47,7801670","7,2788930",68
202000036253,20,3,15,16:30,1,1,4,1,3,25387,M,"47,2940460","6,8147850",25
202000036254,20,3,15,10:25,1,1,1,1,2,25222,M,"47,1397890","6,2767770",25
202000036255,20,3,15,16:40,1,2,1,1,7,02261,M,"49,7003160","3,6823510",02
202000036256,20,3,14,08:00,2,1,1,8,6,14203,M,"49,2330750"," -0,0688580",14
202000036257,20,3,16,16:45,1,2,2,8,-1,60124,M,"49,6377146","2,9054976",60
202000036258,20,2,19,17:00,1,1,1,1,2,82033,M,"44,0494580","1,0870460",82
202000036259,20,3,16,14:01,1,1,1,1,4,68015,M,"47,7890770","7,4507580",68
202000036260,20,3,16,19:30,3,1,1,1,2,72278,M,"48,0401060"," -0,2527850",72
202000036261,20,3,15,16:45,1,1,1,1,1,98729,P," -17,5331890"," -149,8386110",987
202000036262,20,3,14,17:45,3,1,9,1,7,97129,A,"16,3040220"," -61,7027810",971
202000036263,20,3,15,17:00,1,1,1,1,7,77474,M,"48,9450290","2,8084500",77
202000036264,20,3,5,21:00,2,2,2,1,3,77192,M,"48,7068220","2,8700920",77
202000036265,20,3,15,16:45,1,1,1,1,1,78230,M,"48,9393200","1,8351360",78
202000036266,20,3,15,15:50,1,1,1,1,6,11275,M,"43,2908730","1,8844340",11
202000036267,20,3,15,15:30,1,1,1,1,1,06157,M,"43,7349490","7,1049360",06
202000036268,20,3,15,17:25,1,1,1,1,7,13007,M,"43,3474497","5,6587545",13
202000036269,20,3,12,20:20,5,2,1,1,7,13086,M,"43,3516810","5,6044520",13
202000036270,20,3,12,09:30,1,1,1,1,4,13097,M,"43,6319880","4,7902570",13
202000036271,20,3,15,16:45,1,2,1,1,-1,71299,M,"46,3472131","4,6983690",71
202000036272,20,3,13,16:15,1,1,2,1,3,54196,M,"48,5599550","6,1852600",54
202000036273,20,3,14,10:50,1,1,1,1,1,69179,M,"45,5986770","4,7063700",69
202000036274,20,3,16,12:45,1,2,3,2,5,33413,M,"44,8479620"," -0,3298150",33
202000036275,20,3,16,09:50,1,2,1,2,1,33268,M,"45,0358320"," -0,6687100",33
202000036276,20,3,15,02:30,3,1,1,1,1,49138,M,"47,4428190"," -0,1758670",49
202000036277,20,2,25,16:35,1,1,1,1,2,42097,M,"45,5140600","4,3009700",42
202000036278,20,3,15,15:40,1,1,1,1,2,94037,M,"48,8079700","2,3475200",94
202000036279,20,3,14,21:10,3,1,1,2,3,91064,M,"48,7583000","2,2241000",91
202000036280,20,3,15,16:25,1,1,1,1,6,78545,M,"48,8170480","2,0639950",78
202000036281,20,3,15,06:00,5,1,9,1,5,78646,M,"48,7897240","2,1266020",78
202000036282,20,3,15,15:15,1,1,1,1,-1,77059,M,"48,8415339","2,6636544",77
202000036283,20,3,14,14:55,1,1,1,2,3,94033,M,"48,8514099","2,4897804",94
202000036284,20,1,10,17:00,5,2,2,1,3,92024,M,"48,9084600","2,3001920",92
202000036285,20,1,13,17:30,5,2,1,1,2,92024,M,"48,9010459","2,3079116",92
202000036286,20,1,10,09:45,1,2,3,2,2,92024,M,"48,9075900","2,3014300",92
202000036287,20,3,14,17:45,1,2,1,1,6,69386,M,"45,7683200","4,8480800",69
202000036288,20,3,14,16:45,1,2,2,1,1,69259,M,"45,7031200","4,8877300",69
202000036289,20,3,14,14:50,1,2,1,1,4,69142,M,"45,7232580","4,8121079",69
202000036290,20,3,13,18:00,1,1,1,1,2,97113,A,"16,2139200"," -61,5011400",971
202000036291,20,3,14,04:25,3,1,1,1,7,88519,M,"48,3357800","6,8937100",88
202000036292,20,3,15,01:00,5,2,1,1,6,83137,M,"43,1100800","5,9758400",83
202000036293,20,3,14,05:40,3,1,1,1,6,83069,M,"43,1669000","6,1202000",83
202000036294,20,3,13,19:57,5,2,1,1,6,79191,M,"46,3341700"," -0,4755000",79
202000036295,20,3,14,13:20,1,2,3,1,6,78586,M,"48,9392000","2,1585000",78
202000036296,20,3,14,09:50,1,2,1,1,3,77495,M,"48,5687200","2,6276300",77
202000036297,20,3,14,21:10,3,1,9,1,1,77288,M,"48,5336720","2,6544814",77
202000036298,20,3,14,01:50,5,2,6,1,6,77221,M,"48,8522503","2,7173225",77
202000036299,20,3,10,17:50,1,2,2,8,3,77131,M,"48,8182864","3,0880437",77
202000036300,20,3,13,18:05,1,2,1,1,7,76540,M,"49,4371500","1,0785800",76
202000036301,20,3,13,18:00,1,2,3,1,3,76157,M,"49,4451500","1,0420500",76
202000036302,20,3,14,15:00,1,2,1,1,6,72181,M,"47,9816000","0,2248500",72
202000036303,20,3,14,21:40,5,2,2,1,3,69266,M,"45,7540800","4,9056100",69
202000036304,20,3,14,12:35,1,2,2,1,3,69266,M,"45,7673300","4,8738800",69
202000036305,20,3,14,21:10,5,2,6,1,7,64024,M,"43,4831214"," -1,5028803",64
202000036306,20,3,14,13:15,1,2,3,2,3,59431,M,"50,6992120","2,8523270",59
202000036307,20,3,12,13:10,1,2,1,1,3,50218,M,"48,8357890"," -1,5892499",50
202000036308,20,3,14,04:45,5,2,1,2,-1,44109,M,"47,2110900"," -1,5825700",44
202000036309,20,3,14,11:15,1,2,1,1,4,37208,M,"47,3685041","0,7279686",37
202000036310,20,3,14,08:10,1,2,3,1,3,34172,M,"43,6216300","3,8686600",34
202000036311,20,3,14,07:50,1,2,1,1,2,34172,M,"43,5899200","3,8556700",34
202000036312,20,3,13,11:43,1,2,9,1,-1,34172,M,"43,5897788","3,8558364",34
202000036313,20,3,15,00:10,5,2,4,1,3,33192,M,"44,7726100"," -0,6160600",33
202000036314,20,3,13,12:15,1,1,3,1,2,33281,M,"44,8322100"," -0,6743700",33
202000036315,20,3,14,10:45,1,2,1,1,3,29019,M,"48,4112945"," -4,4724701",29
202000036316,20,3,14,18:40,2,2,1,1,3,25056,M,"47,2312100","5,9963200",25
202000036317,20,3,14,08:45,1,2,1,1,3,13215,M,"43,3484070","5,3589630",13
